feature_set,window_size,n_components,clipping_threshold,baseline_estimation_method,n_baseline_knots,penalizer,l1_ratio,confidence_threshold,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
D,20,20,125,breslow,3,1.0,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,3,1.0,0.0,0.95,,,,
D,20,20,125,breslow,3,1.0,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,3,1.0,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,3,1.0,0.5,0.95,,,,
D,20,20,125,breslow,3,1.0,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,3,1.0,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,3,1.0,1.0,0.95,,,,
D,20,20,125,breslow,5,0.0,0.0,0.3,,,,
D,20,20,125,breslow,5,0.0,0.0,0.5,,,,
D,20,20,125,breslow,5,0.0,0.0,0.95,,,,
D,20,20,125,breslow,5,0.0,0.5,0.3,,,,
D,20,20,125,breslow,5,0.0,0.5,0.5,,,,
D,20,20,125,breslow,5,0.0,0.5,0.95,,,,
D,20,20,125,breslow,5,0.0,1.0,0.3,,,,
D,20,20,125,breslow,5,0.0,1.0,0.5,,,,
D,20,20,125,breslow,5,0.0,1.0,0.95,,,,
D,20,20,125,breslow,5,0.1,0.0,0.3,7230.254405397083,0.5432504957890189,32.53518510074604,49.388205448951865
D,20,20,125,breslow,5,0.1,0.0,0.5,7332.665026977376,0.54165135802384,32.55788013620705,49.47755727819286
D,20,20,125,breslow,5,0.1,0.0,0.95,,,,
D,20,20,125,breslow,5,0.1,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,5,0.1,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,5,0.1,0.5,0.95,,,,
D,20,20,125,breslow,5,0.1,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,5,0.1,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,5,0.1,1.0,0.95,,,,
D,20,20,125,breslow,5,1.0,0.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,5,1.0,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,5,1.0,0.0,0.95,,,,
D,20,20,125,breslow,5,1.0,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,5,1.0,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,5,1.0,0.5,0.95,,,,
D,20,20,125,breslow,5,1.0,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
D,20,20,125,breslow,5,1.0,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
D,20,20,125,breslow,5,1.0,1.0,0.95,,,,
D,20,20,125,spline,3,0.0,0.0,0.3,,,,
D,20,20,125,spline,3,0.0,0.0,0.5,,,,
D,20,20,125,spline,3,0.0,0.0,0.95,,,,
D,20,20,125,spline,3,0.0,0.5,0.3,,,,
D,20,20,125,spline,3,0.0,0.5,0.5,,,,
D,20,20,125,spline,3,0.0,0.5,0.95,,,,
D,20,20,125,spline,3,0.0,1.0,0.3,,,,
D,20,20,125,spline,3,0.0,1.0,0.5,,,,
D,20,20,125,spline,3,0.0,1.0,0.95,,,,
D,20,20,125,spline,3,0.1,0.0,0.3,,,,
D,20,20,125,spline,3,0.1,0.0,0.5,,,,
D,20,20,125,spline,3,0.1,0.0,0.95,,,,
D,20,20,125,spline,3,0.1,0.5,0.3,,,,
D,20,20,125,spline,3,0.1,0.5,0.5,,,,
D,20,20,125,spline,3,0.1,0.5,0.95,,,,
D,20,20,125,spline,3,0.1,1.0,0.3,,,,
D,20,20,125,spline,3,0.1,1.0,0.5,,,,
D,20,20,125,spline,3,0.1,1.0,0.95,,,,
D,20,20,125,spline,3,1.0,0.0,0.3,,,,
D,20,20,125,spline,3,1.0,0.0,0.5,,,,
D,20,20,125,spline,3,1.0,0.0,0.95,,,,
D,20,20,125,spline,3,1.0,0.5,0.3,,,,
D,20,20,125,spline,3,1.0,0.5,0.5,,,,
D,20,20,125,spline,3,1.0,0.5,0.95,,,,
D,20,20,125,spline,3,1.0,1.0,0.3,,,,
D,20,20,125,spline,3,1.0,1.0,0.5,,,,
D,20,20,125,spline,3,1.0,1.0,0.95,,,,
D,20,20,125,spline,5,0.0,0.0,0.3,,,,
D,20,20,125,spline,5,0.0,0.0,0.5,,,,
D,20,20,125,spline,5,0.0,0.0,0.95,,,,
D,20,20,125,spline,5,0.0,0.5,0.3,,,,
D,20,20,125,spline,5,0.0,0.5,0.5,,,,
D,20,20,125,spline,5,0.0,0.5,0.95,,,,
D,20,20,125,spline,5,0.0,1.0,0.3,,,,
D,20,20,125,spline,5,0.0,1.0,0.5,,,,
D,20,20,125,spline,5,0.0,1.0,0.95,,,,
D,20,20,125,spline,5,0.1,0.0,0.3,,,,
D,20,20,125,spline,5,0.1,0.0,0.5,,,,
D,20,20,125,spline,5,0.1,0.0,0.95,,,,
D,20,20,125,spline,5,0.1,0.5,0.3,,,,
D,20,20,125,spline,5,0.1,0.5,0.5,,,,
D,20,20,125,spline,5,0.1,0.5,0.95,,,,
D,20,20,125,spline,5,0.1,1.0,0.3,,,,
D,20,20,125,spline,5,0.1,1.0,0.5,,,,
D,20,20,125,spline,5,0.1,1.0,0.95,,,,
D,20,20,125,spline,5,1.0,0.0,0.3,,,,
D,20,20,125,spline,5,1.0,0.0,0.5,,,,
D,20,20,125,spline,5,1.0,0.0,0.95,,,,
D,20,20,125,spline,5,1.0,0.5,0.3,,,,
D,20,20,125,spline,5,1.0,0.5,0.5,,,,
D,20,20,125,spline,5,1.0,0.5,0.95,,,,
D,20,20,125,spline,5,1.0,1.0,0.3,,,,
D,20,20,125,spline,5,1.0,1.0,0.5,,,,
D,20,20,125,spline,5,1.0,1.0,0.95,,,,
D,25,10,115,breslow,3,0.0,0.0,0.3,,,,
D,25,10,115,breslow,3,0.0,0.0,0.5,,,,
D,25,10,115,breslow,3,0.0,0.0,0.95,,,,
D,25,10,115,breslow,3,0.0,0.5,0.3,,,,
D,25,10,115,breslow,3,0.0,0.5,0.5,,,,
D,25,10,115,breslow,3,0.0,0.5,0.95,,,,
D,25,10,115,breslow,3,0.0,1.0,0.3,,,,
D,25,10,115,breslow,3,0.0,1.0,0.5,,,,
D,25,10,115,breslow,3,0.0,1.0,0.95,,,,
D,25,10,115,breslow,3,0.1,0.0,0.3,7478.164121775047,0.5457994733650674,37.632380186737244,50.59488804617697
D,25,10,115,breslow,3,0.1,0.0,0.5,7584.111655496871,0.5440665938381853,37.672673585270246,50.69433254588787
D,25,10,115,breslow,3,0.1,0.0,0.95,,,,
D,25,10,115,breslow,3,0.1,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,3,0.1,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,3,0.1,0.5,0.95,,,,
D,25,10,115,breslow,3,0.1,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,3,0.1,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,3,0.1,1.0,0.95,,,,
D,25,10,115,breslow,3,1.0,0.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,3,1.0,0.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,3,1.0,0.0,0.95,,,,
D,25,10,115,breslow,3,1.0,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,3,1.0,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,3,1.0,0.5,0.95,,,,
D,25,10,115,breslow,3,1.0,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,3,1.0,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,3,1.0,1.0,0.95,,,,
D,25,10,115,breslow,5,0.0,0.0,0.3,,,,
D,25,10,115,breslow,5,0.0,0.0,0.5,,,,
D,25,10,115,breslow,5,0.0,0.0,0.95,,,,
D,25,10,115,breslow,5,0.0,0.5,0.3,,,,
D,25,10,115,breslow,5,0.0,0.5,0.5,,,,
D,25,10,115,breslow,5,0.0,0.5,0.95,,,,
D,25,10,115,breslow,5,0.0,1.0,0.3,,,,
D,25,10,115,breslow,5,0.0,1.0,0.5,,,,
D,25,10,115,breslow,5,0.0,1.0,0.95,,,,
D,25,10,115,breslow,5,0.1,0.0,0.3,7478.164121775047,0.5457994733650674,37.632380186737244,50.59488804617697
D,25,10,115,breslow,5,0.1,0.0,0.5,7584.111655496871,0.5440665938381853,37.672673585270246,50.69433254588787
D,25,10,115,breslow,5,0.1,0.0,0.95,,,,
D,25,10,115,breslow,5,0.1,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,5,0.1,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,5,0.1,0.5,0.95,,,,
D,25,10,115,breslow,5,0.1,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,5,0.1,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,5,0.1,1.0,0.95,,,,
D,25,10,115,breslow,5,1.0,0.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,5,1.0,0.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,5,1.0,0.0,0.95,,,,
D,25,10,115,breslow,5,1.0,0.5,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,5,1.0,0.5,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,5,1.0,0.5,0.95,,,,
D,25,10,115,breslow,5,1.0,1.0,0.3,7478.175379600763,0.5457838986995048,37.63687896424335,50.59919988346058
D,25,10,115,breslow,5,1.0,1.0,0.5,7584.116015113768,0.5440663591916233,37.67286918429225,50.694544799673075
D,25,10,115,breslow,5,1.0,1.0,0.95,,,,
D,25,10,115,spline,3,0.0,0.0,0.3,,,,
D,25,10,115,spline,3,0.0,0.0,0.5,,,,
D,25,10,115,spline,3,0.0,0.0,0.95,,,,
D,25,10,115,spline,3,0.0,0.5,0.3,,,,
D,25,10,115,spline,3,0.0,0.5,0.5,,,,
D,25,10,115,spline,3,0.0,0.5,0.95,,,,
D,25,10,115,spline,3,0.0,1.0,0.3,,,,
D,25,10,115,spline,3,0.0,1.0,0.5,,,,
D,25,10,115,spline,3,0.0,1.0,0.95,,,,
D,25,10,115,spline,3,0.1,0.0,0.3,,,,
D,25,10,115,spline,3,0.1,0.0,0.5,,,,
D,25,10,115,spline,3,0.1,0.0,0.95,,,,
D,25,10,115,spline,3,0.1,0.5,0.3,,,,
D,25,10,115,spline,3,0.1,0.5,0.5,,,,
D,25,10,115,spline,3,0.1,0.5,0.95,,,,
D,25,10,115,spline,3,0.1,1.0,0.3,,,,
D,25,10,115,spline,3,0.1,1.0,0.5,,,,
D,25,10,115,spline,3,0.1,1.0,0.95,,,,
D,25,10,115,spline,3,1.0,0.0,0.3,,,,
D,25,10,115,spline,3,1.0,0.0,0.5,,,,
D,25,10,115,spline,3,1.0,0.0,0.95,,,,
D,25,10,115,spline,3,1.0,0.5,0.3,,,,
D,25,10,115,spline,3,1.0,0.5,0.5,,,,
D,25,10,115,spline,3,1.0,0.5,0.95,,,,
D,25,10,115,spline,3,1.0,1.0,0.3,,,,
D,25,10,115,spline,3,1.0,1.0,0.5,,,,
D,25,10,115,spline,3,1.0,1.0,0.95,,,,
D,25,10,115,spline,5,0.0,0.0,0.3,,,,
D,25,10,115,spline,5,0.0,0.0,0.5,,,,
D,25,10,115,spline,5,0.0,0.0,0.95,,,,
D,25,10,115,spline,5,0.0,0.5,0.3,,,,
D,25,10,115,spline,5,0.0,0.5,0.5,,,,
D,25,10,115,spline,5,0.0,0.5,0.95,,,,
D,25,10,115,spline,5,0.0,1.0,0.3,,,,
D,25,10,115,spline,5,0.0,1.0,0.5,,,,
D,25,10,115,spline,5,0.0,1.0,0.95,,,,
D,25,10,115,spline,5,0.1,0.0,0.3,,,,
D,25,10,115,spline,5,0.1,0.0,0.5,,,,
D,25,10,115,spline,5,0.1,0.0,0.95,,,,
D,25,10,115,spline,5,0.1,0.5,0.3,,,,
D,25,10,115,spline,5,0.1,0.5,0.5,,,,
D,25,10,115,spline,5,0.1,0.5,0.95,,,,
D,25,10,115,spline,5,0.1,1.0,0.3,,,,
D,25,10,115,spline,5,0.1,1.0,0.5,,,,
D,25,10,115,spline,5,0.1,1.0,0.95,,,,
D,25,10,115,spline,5,1.0,0.0,0.3,,,,
D,25,10,115,spline,5,1.0,0.0,0.5,,,,
D,25,10,115,spline,5,1.0,0.0,0.95,,,,
D,25,10,115,spline,5,1.0,0.5,0.3,,,,
D,25,10,115,spline,5,1.0,0.5,0.5,,,,
D,25,10,115,spline,5,1.0,0.5,0.95,,,,
D,25,10,115,spline,5,1.0,1.0,0.3,,,,
D,25,10,115,spline,5,1.0,1.0,0.5,,,,
D,25,10,115,spline,5,1.0,1.0,0.95,,,,
D,25,10,120,breslow,3,0.0,0.0,0.3,,,,
D,25,10,120,breslow,3,0.0,0.0,0.5,,,,
D,25,10,120,breslow,3,0.0,0.0,0.95,,,,
D,25,10,120,breslow,3,0.0,0.5,0.3,,,,
D,25,10,120,breslow,3,0.0,0.5,0.5,,,,
D,25,10,120,breslow,3,0.0,0.5,0.95,,,,
D,25,10,120,breslow,3,0.0,1.0,0.3,,,,
D,25,10,120,breslow,3,0.0,1.0,0.5,,,,
D,25,10,120,breslow,3,0.0,1.0,0.95,,,,
D,25,10,120,breslow,3,0.1,0.0,0.3,7477.751843099599,0.5443486224354622,35.5551366943718,50.299757149142614
D,25,10,120,breslow,3,0.1,0.0,0.5,7583.688237025248,0.5426915226945664,35.58858412713463,50.396241800815176
D,25,10,120,breslow,3,0.1,0.0,0.95,,,,
D,25,10,120,breslow,3,0.1,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,3,0.1,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,3,0.1,0.5,0.95,,,,
D,25,10,120,breslow,3,0.1,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,3,0.1,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,3,0.1,1.0,0.95,,,,
D,25,10,120,breslow,3,1.0,0.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,3,1.0,0.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,3,1.0,0.0,0.95,,,,
D,25,10,120,breslow,3,1.0,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,3,1.0,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,3,1.0,0.5,0.95,,,,
D,25,10,120,breslow,3,1.0,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,3,1.0,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,3,1.0,1.0,0.95,,,,
D,25,10,120,breslow,5,0.0,0.0,0.3,,,,
D,25,10,120,breslow,5,0.0,0.0,0.5,,,,
D,25,10,120,breslow,5,0.0,0.0,0.95,,,,
D,25,10,120,breslow,5,0.0,0.5,0.3,,,,
D,25,10,120,breslow,5,0.0,0.5,0.5,,,,
D,25,10,120,breslow,5,0.0,0.5,0.95,,,,
D,25,10,120,breslow,5,0.0,1.0,0.3,,,,
D,25,10,120,breslow,5,0.0,1.0,0.5,,,,
D,25,10,120,breslow,5,0.0,1.0,0.95,,,,
D,25,10,120,breslow,5,0.1,0.0,0.3,7477.751843099599,0.5443486224354622,35.5551366943718,50.299757149142614
D,25,10,120,breslow,5,0.1,0.0,0.5,7583.688237025248,0.5426915226945664,35.58858412713463,50.396241800815176
D,25,10,120,breslow,5,0.1,0.0,0.95,,,,
D,25,10,120,breslow,5,0.1,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,5,0.1,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,5,0.1,0.5,0.95,,,,
D,25,10,120,breslow,5,0.1,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,5,0.1,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,5,0.1,1.0,0.95,,,,
D,25,10,120,breslow,5,1.0,0.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,5,1.0,0.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,5,1.0,0.0,0.95,,,,
D,25,10,120,breslow,5,1.0,0.5,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,5,1.0,0.5,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,5,1.0,0.5,0.95,,,,
D,25,10,120,breslow,5,1.0,1.0,0.3,7477.764303411643,0.5443340015533689,35.56061346698793,50.304419236514015
D,25,10,120,breslow,5,1.0,1.0,0.5,7583.692596642146,0.5426912949106195,35.58877972615663,50.39645488270408
D,25,10,120,breslow,5,1.0,1.0,0.95,,,,
D,25,10,120,spline,3,0.0,0.0,0.3,,,,
D,25,10,120,spline,3,0.0,0.0,0.5,,,,
D,25,10,120,spline,3,0.0,0.0,0.95,,,,
D,25,10,120,spline,3,0.0,0.5,0.3,,,,
D,25,10,120,spline,3,0.0,0.5,0.5,,,,
D,25,10,120,spline,3,0.0,0.5,0.95,,,,
D,25,10,120,spline,3,0.0,1.0,0.3,,,,
D,25,10,120,spline,3,0.0,1.0,0.5,,,,
D,25,10,120,spline,3,0.0,1.0,0.95,,,,
D,25,10,120,spline,3,0.1,0.0,0.3,,,,
D,25,10,120,spline,3,0.1,0.0,0.5,,,,
D,25,10,120,spline,3,0.1,0.0,0.95,,,,
D,25,10,120,spline,3,0.1,0.5,0.3,,,,
D,25,10,120,spline,3,0.1,0.5,0.5,,,,
D,25,10,120,spline,3,0.1,0.5,0.95,,,,
D,25,10,120,spline,3,0.1,1.0,0.3,,,,
D,25,10,120,spline,3,0.1,1.0,0.5,,,,
D,25,10,120,spline,3,0.1,1.0,0.95,,,,
D,25,10,120,spline,3,1.0,0.0,0.3,,,,
D,25,10,120,spline,3,1.0,0.0,0.5,,,,
D,25,10,120,spline,3,1.0,0.0,0.95,,,,
D,25,10,120,spline,3,1.0,0.5,0.3,,,,
D,25,10,120,spline,3,1.0,0.5,0.5,,,,
D,25,10,120,spline,3,1.0,0.5,0.95,,,,
D,25,10,120,spline,3,1.0,1.0,0.3,,,,
D,25,10,120,spline,3,1.0,1.0,0.5,,,,
D,25,10,120,spline,3,1.0,1.0,0.95,,,,
D,25,10,120,spline,5,0.0,0.0,0.3,,,,
D,25,10,120,spline,5,0.0,0.0,0.5,,,,
D,25,10,120,spline,5,0.0,0.0,0.95,,,,
D,25,10,120,spline,5,0.0,0.5,0.3,,,,
D,25,10,120,spline,5,0.0,0.5,0.5,,,,
D,25,10,120,spline,5,0.0,0.5,0.95,,,,
D,25,10,120,spline,5,0.0,1.0,0.3,,,,
D,25,10,120,spline,5,0.0,1.0,0.5,,,,
D,25,10,120,spline,5,0.0,1.0,0.95,,,,
D,25,10,120,spline,5,0.1,0.0,0.3,,,,
D,25,10,120,spline,5,0.1,0.0,0.5,,,,
D,25,10,120,spline,5,0.1,0.0,0.95,,,,
D,25,10,120,spline,5,0.1,0.5,0.3,,,,
D,25,10,120,spline,5,0.1,0.5,0.5,,,,
D,25,10,120,spline,5,0.1,0.5,0.95,,,,
D,25,10,120,spline,5,0.1,1.0,0.3,,,,
D,25,10,120,spline,5,0.1,1.0,0.5,,,,
D,25,10,120,spline,5,0.1,1.0,0.95,,,,
D,25,10,120,spline,5,1.0,0.0,0.3,,,,
D,25,10,120,spline,5,1.0,0.0,0.5,,,,
D,25,10,120,spline,5,1.0,0.0,0.95,,,,
D,25,10,120,spline,5,1.0,0.5,0.3,,,,
D,25,10,120,spline,5,1.0,0.5,0.5,,,,
D,25,10,120,spline,5,1.0,0.5,0.95,,,,
D,25,10,120,spline,5,1.0,1.0,0.3,,,,
D,25,10,120,spline,5,1.0,1.0,0.5,,,,
D,25,10,120,spline,5,1.0,1.0,0.95,,,,
D,25,10,125,breslow,3,0.0,0.0,0.3,,,,
D,25,10,125,breslow,3,0.0,0.0,0.5,,,,
D,25,10,125,breslow,3,0.0,0.0,0.95,,,,
D,25,10,125,breslow,3,0.0,0.5,0.3,,,,
D,25,10,125,breslow,3,0.0,0.5,0.5,,,,
D,25,10,125,breslow,3,0.0,0.5,0.95,,,,
D,25,10,125,breslow,3,0.0,1.0,0.3,,,,
D,25,10,125,breslow,3,0.0,1.0,0.5,,,,
D,25,10,125,breslow,3,0.0,1.0,0.95,,,,
D,25,10,125,breslow,3,0.1,0.0,0.3,7477.544665680909,0.5431084930946637,33.63934696086693,50.22281839370648
D,25,10,125,breslow,3,0.1,0.0,0.5,7583.468536186968,0.541520757594212,33.6659484278596,50.31618529501307
D,25,10,125,breslow,3,0.1,0.0,0.95,,,,
D,25,10,125,breslow,3,0.1,0.5,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,3,0.1,0.5,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,3,0.1,0.5,0.95,,,,
D,25,10,125,breslow,3,0.1,1.0,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,3,0.1,1.0,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,3,0.1,1.0,0.95,,,,
D,25,10,125,breslow,3,1.0,0.0,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,3,1.0,0.0,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,3,1.0,0.0,0.95,,,,
D,25,10,125,breslow,3,1.0,0.5,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,3,1.0,0.5,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,3,1.0,0.5,0.95,,,,
D,25,10,125,breslow,3,1.0,1.0,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,3,1.0,1.0,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,3,1.0,1.0,0.95,,,,
D,25,10,125,breslow,5,0.0,0.0,0.3,,,,
D,25,10,125,breslow,5,0.0,0.0,0.5,,,,
D,25,10,125,breslow,5,0.0,0.0,0.95,,,,
D,25,10,125,breslow,5,0.0,0.5,0.3,,,,
D,25,10,125,breslow,5,0.0,0.5,0.5,,,,
D,25,10,125,breslow,5,0.0,0.5,0.95,,,,
D,25,10,125,breslow,5,0.0,1.0,0.3,,,,
D,25,10,125,breslow,5,0.0,1.0,0.5,,,,
D,25,10,125,breslow,5,0.0,1.0,0.95,,,,
D,25,10,125,breslow,5,0.1,0.0,0.3,7477.544665680909,0.5431084930946637,33.63934696086693,50.22281839370648
D,25,10,125,breslow,5,0.1,0.0,0.5,7583.468536186968,0.541520757594212,33.6659484278596,50.31618529501307
D,25,10,125,breslow,5,0.1,0.0,0.95,,,,
D,25,10,125,breslow,5,0.1,0.5,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,5,0.1,0.5,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,5,0.1,0.5,0.95,,,,
D,25,10,125,breslow,5,0.1,1.0,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,5,0.1,1.0,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,5,0.1,1.0,0.95,,,,
D,25,10,125,breslow,5,1.0,0.0,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,5,1.0,0.0,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,5,1.0,0.0,0.95,,,,
D,25,10,125,breslow,5,1.0,0.5,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,5,1.0,0.5,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,5,1.0,0.5,0.95,,,,
D,25,10,125,breslow,5,1.0,1.0,0.3,7477.558194109862,0.5430950950089966,33.64580172859309,50.22775319621904
D,25,10,125,breslow,5,1.0,1.0,0.5,7583.472895803864,0.5415205359092371,33.666144026881604,50.316398354048914
D,25,10,125,breslow,5,1.0,1.0,0.95,,,,
D,25,10,125,spline,3,0.0,0.0,0.3,,,,
D,25,10,125,spline,3,0.0,0.0,0.5,,,,
D,25,10,125,spline,3,0.0,0.0,0.95,,,,
D,25,10,125,spline,3,0.0,0.5,0.3,,,,
D,25,10,125,spline,3,0.0,0.5,0.5,,,,
D,25,10,125,spline,3,0.0,0.5,0.95,,,,
D,25,10,125,spline,3,0.0,1.0,0.3,,,,
D,25,10,125,spline,3,0.0,1.0,0.5,,,,
D,25,10,125,spline,3,0.0,1.0,0.95,,,,
D,25,10,125,spline,3,0.1,0.0,0.3,,,,
D,25,10,125,spline,3,0.1,0.0,0.5,,,,
D,25,10,125,spline,3,0.1,0.0,0.95,,,,
D,25,10,125,spline,3,0.1,0.5,0.3,,,,
D,25,10,125,spline,3,0.1,0.5,0.5,,,,
D,25,10,125,spline,3,0.1,0.5,0.95,,,,
D,25,10,125,spline,3,0.1,1.0,0.3,,,,
D,25,10,125,spline,3,0.1,1.0,0.5,,,,
D,25,10,125,spline,3,0.1,1.0,0.95,,,,
D,25,10,125,spline,3,1.0,0.0,0.3,,,,
D,25,10,125,spline,3,1.0,0.0,0.5,,,,
D,25,10,125,spline,3,1.0,0.0,0.95,,,,
D,25,10,125,spline,3,1.0,0.5,0.3,,,,
D,25,10,125,spline,3,1.0,0.5,0.5,,,,
D,25,10,125,spline,3,1.0,0.5,0.95,,,,
D,25,10,125,spline,3,1.0,1.0,0.3,,,,
