feature_set,window_size,n_components,clipping_threshold,confidence_threshold,penalizer,l1_ratio,fit_intercept,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,20,20,120,0.3,1.0,1.0,True,398.9680272703821,0.8283323131970479,41.46072214264742,50.96055156845473
A,20,20,120,0.3,1.0,1.0,False,,,,
A,20,20,120,0.5,0.0,0.0,True,,,,
A,20,20,120,0.5,0.0,0.0,False,5173.285582697514,0.5,89.0520644688299,96.5891558903126
A,20,20,120,0.5,0.0,0.5,True,,,,
A,20,20,120,0.5,0.0,0.5,False,5173.285582697514,0.5,89.0520644688299,96.5891558903126
A,20,20,120,0.5,0.0,1.0,True,,,,
A,20,20,120,0.5,0.0,1.0,False,5173.285582697514,0.5,89.0520644688299,96.5891558903126
A,20,20,120,0.5,0.1,0.0,True,,,,
A,20,20,120,0.5,0.1,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
A,20,20,120,0.5,0.1,0.5,True,,,,
A,20,20,120,0.5,0.1,0.5,False,5269.42556398305,0.5,89.72750775219433,97.1334458403528
A,20,20,120,0.5,0.1,1.0,True,,,,
A,20,20,120,0.5,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
A,20,20,120,0.5,1.0,0.0,True,,,,
A,20,20,120,0.5,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
A,20,20,120,0.5,1.0,0.5,True,,,,
A,20,20,120,0.5,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
A,20,20,120,0.5,1.0,1.0,True,2470.186801099544,0.6697640722521173,28.407851832686127,41.65179157398786
A,20,20,120,0.5,1.0,1.0,False,,,,
A,20,20,120,0.95,0.0,0.0,True,,,,
A,20,20,120,0.95,0.0,0.0,False,,,,
A,20,20,120,0.95,0.0,0.5,True,,,,
A,20,20,120,0.95,0.0,0.5,False,,,,
A,20,20,120,0.95,0.0,1.0,True,,,,
A,20,20,120,0.95,0.0,1.0,False,,,,
A,20,20,120,0.95,0.1,0.0,True,,,,
A,20,20,120,0.95,0.1,0.0,False,,,,
A,20,20,120,0.95,0.1,0.5,True,,,,
A,20,20,120,0.95,0.1,0.5,False,,,,
A,20,20,120,0.95,0.1,1.0,True,,,,
A,20,20,120,0.95,0.1,1.0,False,,,,
A,20,20,120,0.95,1.0,0.0,True,,,,
A,20,20,120,0.95,1.0,0.0,False,,,,
A,20,20,120,0.95,1.0,0.5,True,,,,
A,20,20,120,0.95,1.0,0.5,False,,,,
A,20,20,120,0.95,1.0,1.0,True,,,,
A,20,20,120,0.95,1.0,1.0,False,,,,
A,20,20,125,0.3,0.0,0.0,True,,,,
A,20,20,125,0.3,0.0,0.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
A,20,20,125,0.3,0.0,0.5,True,,,,
A,20,20,125,0.3,0.0,0.5,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
A,20,20,125,0.3,0.0,1.0,True,,,,
A,20,20,125,0.3,0.0,1.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
A,20,20,125,0.3,0.1,0.0,True,,,,
A,20,20,125,0.3,0.1,0.0,False,7211.562029169401,0.5,91.43418368242077,99.418052337134
A,20,20,125,0.3,0.1,0.5,True,,,,
A,20,20,125,0.3,0.1,0.5,False,7293.25804173066,0.5,91.8460983973522,99.76835840818164
A,20,20,125,0.3,0.1,1.0,True,,,,
A,20,20,125,0.3,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294348
A,20,20,125,0.3,1.0,0.0,True,,,,
A,20,20,125,0.3,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.418052337134
A,20,20,125,0.3,1.0,0.5,True,,,,
A,20,20,125,0.3,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.418052337134
A,20,20,125,0.3,1.0,1.0,True,499.3716145981963,0.8232373721960967,43.43216315696736,52.63348479464152
A,20,20,125,0.3,1.0,1.0,False,,,,
A,20,20,125,0.5,0.0,0.0,True,,,,
A,20,20,125,0.5,0.0,0.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
A,20,20,125,0.5,0.0,0.5,True,,,,
A,20,20,125,0.5,0.0,0.5,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
A,20,20,125,0.5,0.0,1.0,True,,,,
A,20,20,125,0.5,0.0,1.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
A,20,20,125,0.5,0.1,0.0,True,,,,
A,20,20,125,0.5,0.1,0.0,False,7211.562029169401,0.5,91.43418368242077,99.418052337134
A,20,20,125,0.5,0.1,0.5,True,,,,
A,20,20,125,0.5,0.1,0.5,False,7293.25804173066,0.5,91.8460983973522,99.76835840818164
A,20,20,125,0.5,0.1,1.0,True,,,,
A,20,20,125,0.5,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294348
A,20,20,125,0.5,1.0,0.0,True,,,,
A,20,20,125,0.5,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.418052337134
A,20,20,125,0.5,1.0,0.5,True,,,,
A,20,20,125,0.5,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.418052337134
A,20,20,125,0.5,1.0,1.0,True,2469.915028358084,0.6650392617176525,26.31760820648392,41.526039499505806
A,20,20,125,0.5,1.0,1.0,False,,,,
A,20,20,125,0.95,0.0,0.0,True,,,,
A,20,20,125,0.95,0.0,0.0,False,,,,
A,20,20,125,0.95,0.0,0.5,True,,,,
A,20,20,125,0.95,0.0,0.5,False,,,,
A,20,20,125,0.95,0.0,1.0,True,,,,
A,20,20,125,0.95,0.0,1.0,False,,,,
A,20,20,125,0.95,0.1,0.0,True,,,,
A,20,20,125,0.95,0.1,0.0,False,,,,
A,20,20,125,0.95,0.1,0.5,True,,,,
A,20,20,125,0.95,0.1,0.5,False,,,,
A,20,20,125,0.95,0.1,1.0,True,,,,
A,20,20,125,0.95,0.1,1.0,False,,,,
A,20,20,125,0.95,1.0,0.0,True,,,,
A,20,20,125,0.95,1.0,0.0,False,,,,
A,20,20,125,0.95,1.0,0.5,True,,,,
A,20,20,125,0.95,1.0,0.5,False,,,,
A,20,20,125,0.95,1.0,1.0,True,,,,
A,20,20,125,0.95,1.0,1.0,False,,,,
A,25,10,115,0.3,0.0,0.0,True,,,,
A,25,10,115,0.3,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.3,0.0,0.5,True,,,,
A,25,10,115,0.3,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.3,0.0,1.0,True,,,,
A,25,10,115,0.3,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.3,0.1,0.0,True,,,,
A,25,10,115,0.3,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.3,0.1,0.5,True,,,,
A,25,10,115,0.3,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
A,25,10,115,0.3,0.1,1.0,True,,,,
A,25,10,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
A,25,10,115,0.3,1.0,0.0,True,,,,
A,25,10,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.3,1.0,0.5,True,,,,
A,25,10,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.3,1.0,1.0,True,356.6358436258952,0.825757782674343,41.607675384991445,50.903215760156115
A,25,10,115,0.3,1.0,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
A,25,10,115,0.5,0.0,0.0,True,,,,
A,25,10,115,0.5,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.5,0.0,0.5,True,,,,
A,25,10,115,0.5,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.5,0.0,1.0,True,,,,
A,25,10,115,0.5,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.5,0.1,0.0,True,,,,
A,25,10,115,0.5,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.5,0.1,0.5,True,,,,
A,25,10,115,0.5,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
A,25,10,115,0.5,0.1,1.0,True,,,,
A,25,10,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
A,25,10,115,0.5,1.0,0.0,True,,,,
A,25,10,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.5,1.0,0.5,True,,,,
A,25,10,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,10,115,0.5,1.0,1.0,True,2030.0534094985364,0.6761133889004824,30.591542410168664,42.01797987882143
A,25,10,115,0.5,1.0,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
A,25,10,115,0.95,0.0,0.0,True,,,,
A,25,10,115,0.95,0.0,0.0,False,,,,
A,25,10,115,0.95,0.0,0.5,True,,,,
A,25,10,115,0.95,0.0,0.5,False,,,,
A,25,10,115,0.95,0.0,1.0,True,,,,
A,25,10,115,0.95,0.0,1.0,False,,,,
A,25,10,115,0.95,0.1,0.0,True,,,,
A,25,10,115,0.95,0.1,0.0,False,,,,
A,25,10,115,0.95,0.1,0.5,True,,,,
A,25,10,115,0.95,0.1,0.5,False,,,,
A,25,10,115,0.95,0.1,1.0,True,,,,
A,25,10,115,0.95,0.1,1.0,False,,,,
A,25,10,115,0.95,1.0,0.0,True,,,,
A,25,10,115,0.95,1.0,0.0,False,,,,
A,25,10,115,0.95,1.0,0.5,True,,,,
A,25,10,115,0.95,1.0,0.5,False,,,,
A,25,10,115,0.95,1.0,1.0,True,,,,
A,25,10,115,0.95,1.0,1.0,False,,,,
A,25,10,120,0.3,0.0,0.0,True,,,,
A,25,10,120,0.3,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.3,0.0,0.5,True,,,,
A,25,10,120,0.3,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.3,0.0,1.0,True,,,,
A,25,10,120,0.3,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.3,0.1,0.0,True,,,,
A,25,10,120,0.3,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.3,0.1,0.5,True,,,,
A,25,10,120,0.3,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107556
A,25,10,120,0.3,0.1,1.0,True,,,,
A,25,10,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444276
A,25,10,120,0.3,1.0,0.0,True,,,,
A,25,10,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.3,1.0,0.5,True,,,,
A,25,10,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.3,1.0,1.0,True,453.716897167873,0.8198869817500893,43.71205084331459,52.7156997603389
A,25,10,120,0.3,1.0,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444276
A,25,10,120,0.5,0.0,0.0,True,,,,
A,25,10,120,0.5,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.5,0.0,0.5,True,,,,
A,25,10,120,0.5,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.5,0.0,1.0,True,,,,
A,25,10,120,0.5,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.5,0.1,0.0,True,,,,
A,25,10,120,0.5,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.5,0.1,0.5,True,,,,
A,25,10,120,0.5,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107556
A,25,10,120,0.5,0.1,1.0,True,,,,
A,25,10,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444276
A,25,10,120,0.5,1.0,0.0,True,,,,
A,25,10,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.5,1.0,0.5,True,,,,
A,25,10,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,10,120,0.5,1.0,1.0,True,2029.578006820979,0.6708896286046662,28.37716939623564,41.61950953216967
A,25,10,120,0.5,1.0,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444276
A,25,10,120,0.95,0.0,0.0,True,,,,
A,25,10,120,0.95,0.0,0.0,False,,,,
A,25,10,120,0.95,0.0,0.5,True,,,,
A,25,10,120,0.95,0.0,0.5,False,,,,
A,25,10,120,0.95,0.0,1.0,True,,,,
A,25,10,120,0.95,0.0,1.0,False,,,,
A,25,10,120,0.95,0.1,0.0,True,,,,
A,25,10,120,0.95,0.1,0.0,False,,,,
A,25,10,120,0.95,0.1,0.5,True,,,,
A,25,10,120,0.95,0.1,0.5,False,,,,
A,25,10,120,0.95,0.1,1.0,True,,,,
A,25,10,120,0.95,0.1,1.0,False,,,,
A,25,10,120,0.95,1.0,0.0,True,,,,
A,25,10,120,0.95,1.0,0.0,False,,,,
A,25,10,120,0.95,1.0,0.5,True,,,,
A,25,10,120,0.95,1.0,0.5,False,,,,
A,25,10,120,0.95,1.0,1.0,True,,,,
A,25,10,120,0.95,1.0,1.0,False,,,,
A,25,10,125,0.3,0.0,0.0,True,,,,
A,25,10,125,0.3,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.3,0.0,0.5,True,,,,
A,25,10,125,0.3,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.3,0.0,1.0,True,,,,
A,25,10,125,0.3,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.3,0.1,0.0,True,,,,
A,25,10,125,0.3,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.3,0.1,0.5,True,,,,
A,25,10,125,0.3,0.1,0.5,False,7034.539175627299,0.5,90.71772126231028,98.79799018571492
A,25,10,125,0.3,0.1,1.0,True,,,,
A,25,10,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
A,25,10,125,0.3,1.0,0.0,True,,,,
A,25,10,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.3,1.0,0.5,True,,,,
A,25,10,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.3,1.0,1.0,True,567.7000457643871,0.8143119324354825,45.78929357125397,54.47922825642175
A,25,10,125,0.3,1.0,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
A,25,10,125,0.5,0.0,0.0,True,,,,
A,25,10,125,0.5,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.5,0.0,0.5,True,,,,
A,25,10,125,0.5,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.5,0.0,1.0,True,,,,
A,25,10,125,0.5,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.5,0.1,0.0,True,,,,
A,25,10,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.5,0.1,0.5,True,,,,
A,25,10,125,0.5,0.1,0.5,False,7034.539175627299,0.5,90.71772126231028,98.79799018571492
A,25,10,125,0.5,0.1,1.0,True,,,,
A,25,10,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
A,25,10,125,0.5,1.0,0.0,True,,,,
A,25,10,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.5,1.0,0.5,True,,,,
A,25,10,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986696
A,25,10,125,0.5,1.0,1.0,True,2029.3108420481583,0.6664409850262939,26.32681495966756,41.49498796132534
A,25,10,125,0.5,1.0,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
A,25,10,125,0.95,0.0,0.0,True,,,,
A,25,10,125,0.95,0.0,0.0,False,,,,
A,25,10,125,0.95,0.0,0.5,True,,,,
A,25,10,125,0.95,0.0,0.5,False,,,,
A,25,10,125,0.95,0.0,1.0,True,,,,
A,25,10,125,0.95,0.0,1.0,False,,,,
A,25,10,125,0.95,0.1,0.0,True,,,,
A,25,10,125,0.95,0.1,0.0,False,,,,
A,25,10,125,0.95,0.1,0.5,True,,,,
A,25,10,125,0.95,0.1,0.5,False,,,,
A,25,10,125,0.95,0.1,1.0,True,,,,
A,25,10,125,0.95,0.1,1.0,False,,,,
A,25,10,125,0.95,1.0,0.0,True,,,,
A,25,10,125,0.95,1.0,0.0,False,,,,
A,25,10,125,0.95,1.0,0.5,True,,,,
A,25,10,125,0.95,1.0,0.5,False,,,,
A,25,10,125,0.95,1.0,1.0,True,,,,
A,25,10,125,0.95,1.0,1.0,False,,,,
A,25,15,115,0.3,0.0,0.0,True,,,,
A,25,15,115,0.3,0.0,0.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
A,25,15,115,0.3,0.0,0.5,True,,,,
A,25,15,115,0.3,0.0,0.5,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
A,25,15,115,0.3,0.0,1.0,True,,,,
A,25,15,115,0.3,0.0,1.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
A,25,15,115,0.3,0.1,0.0,True,,,,
A,25,15,115,0.3,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,15,115,0.3,0.1,0.5,True,,,,
A,25,15,115,0.3,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
A,25,15,115,0.3,0.1,1.0,True,,,,
A,25,15,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
A,25,15,115,0.3,1.0,0.0,True,,,,
A,25,15,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,15,115,0.3,1.0,0.5,True,,,,
A,25,15,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,15,115,0.3,1.0,1.0,True,438.0579054614461,0.8108970115781031,43.34166471031175,52.39287789981912
A,25,15,115,0.3,1.0,1.0,False,,,,
A,25,15,115,0.5,0.0,0.0,True,,,,
A,25,15,115,0.5,0.0,0.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
A,25,15,115,0.5,0.0,0.5,True,,,,
A,25,15,115,0.5,0.0,0.5,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
A,25,15,115,0.5,0.0,1.0,True,,,,
A,25,15,115,0.5,0.0,1.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
A,25,15,115,0.5,0.1,0.0,True,,,,
A,25,15,115,0.5,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,15,115,0.5,0.1,0.5,True,,,,
A,25,15,115,0.5,0.1,0.5,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
A,25,15,115,0.5,0.1,1.0,True,,,,
A,25,15,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
A,25,15,115,0.5,1.0,0.0,True,,,,
A,25,15,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,15,115,0.5,1.0,0.5,True,,,,
A,25,15,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765056
A,25,15,115,0.5,1.0,1.0,True,2150.8472715055077,0.6784410462040784,31.959112945340923,42.61469250972849
A,25,15,115,0.5,1.0,1.0,False,,,,
A,25,15,115,0.95,0.0,0.0,True,,,,
A,25,15,115,0.95,0.0,0.0,False,,,,
A,25,15,115,0.95,0.0,0.5,True,,,,
A,25,15,115,0.95,0.0,0.5,False,,,,
A,25,15,115,0.95,0.0,1.0,True,,,,
A,25,15,115,0.95,0.0,1.0,False,,,,
A,25,15,115,0.95,0.1,0.0,True,,,,
A,25,15,115,0.95,0.1,0.0,False,,,,
A,25,15,115,0.95,0.1,0.5,True,,,,
A,25,15,115,0.95,0.1,0.5,False,,,,
A,25,15,115,0.95,0.1,1.0,True,,,,
A,25,15,115,0.95,0.1,1.0,False,,,,
A,25,15,115,0.95,1.0,0.0,True,,,,
A,25,15,115,0.95,1.0,0.0,False,,,,
A,25,15,115,0.95,1.0,0.5,True,,,,
A,25,15,115,0.95,1.0,0.5,False,,,,
A,25,15,115,0.95,1.0,1.0,True,,,,
A,25,15,115,0.95,1.0,1.0,False,,,,
A,25,15,120,0.3,0.0,0.0,True,,,,
A,25,15,120,0.3,0.0,0.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
A,25,15,120,0.3,0.0,0.5,True,,,,
A,25,15,120,0.3,0.0,0.5,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
A,25,15,120,0.3,0.0,1.0,True,,,,
A,25,15,120,0.3,0.0,1.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
A,25,15,120,0.3,0.1,0.0,True,,,,
A,25,15,120,0.3,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,15,120,0.3,0.1,0.5,True,,,,
A,25,15,120,0.3,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107556
A,25,15,120,0.3,0.1,1.0,True,,,,
A,25,15,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444276
A,25,15,120,0.3,1.0,0.0,True,,,,
A,25,15,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,15,120,0.3,1.0,0.5,True,,,,
A,25,15,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,15,120,0.3,1.0,1.0,True,577.9949479223733,0.8055221558752012,45.35835408837542,54.21217404599413
A,25,15,120,0.3,1.0,1.0,False,,,,
A,25,15,120,0.5,0.0,0.0,True,,,,
A,25,15,120,0.5,0.0,0.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
A,25,15,120,0.5,0.0,0.5,True,,,,
A,25,15,120,0.5,0.0,0.5,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
A,25,15,120,0.5,0.0,1.0,True,,,,
A,25,15,120,0.5,0.0,1.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
A,25,15,120,0.5,0.1,0.0,True,,,,
A,25,15,120,0.5,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,15,120,0.5,0.1,0.5,True,,,,
A,25,15,120,0.5,0.1,0.5,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
A,25,15,120,0.5,0.1,1.0,True,,,,
A,25,15,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
A,25,15,120,0.5,1.0,0.0,True,,,,
A,25,15,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,15,120,0.5,1.0,0.5,True,,,,
A,25,15,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
A,25,15,120,0.5,1.0,1.0,True,2151.6861418254502,0.6729337551348208,30.043881393856836,42.36310959697005
A,25,15,120,0.5,1.0,1.0,False,,,,
A,25,15,120,0.95,0.0,0.0,True,,,,
A,25,15,120,0.95,0.0,0.0,False,,,,
A,25,15,120,0.95,0.0,0.5,True,,,,
A,25,15,120,0.95,0.0,0.5,False,,,,
A,25,15,120,0.95,0.0,1.0,True,,,,
A,25,15,120,0.95,0.0,1.0,False,,,,
A,25,15,120,0.95,0.1,0.0,True,,,,
A,25,15,120,0.95,0.1,0.0,False,,,,
A,25,15,120,0.95,0.1,0.5,True,,,,
A,25,15,120,0.95,0.1,0.5,False,,,,
A,25,15,120,0.95,0.1,1.0,True,,,,
A,25,15,120,0.95,0.1,1.0,False,,,,
A,25,15,120,0.95,1.0,0.0,True,,,,
A,25,15,120,0.95,1.0,0.0,False,,,,
A,25,15,120,0.95,1.0,0.5,True,,,,
A,25,15,120,0.95,1.0,0.5,False,,,,
A,25,15,120,0.95,1.0,1.0,True,,,,
A,25,15,120,0.95,1.0,1.0,False,,,,
A,25,15,125,0.3,0.0,0.0,True,,,,
A,25,15,125,0.3,0.0,0.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
A,25,15,125,0.3,0.0,0.5,True,,,,
A,25,15,125,0.3,0.0,0.5,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
A,25,15,125,0.3,0.0,1.0,True,,,,
A,25,15,125,0.3,0.0,1.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
A,25,15,125,0.3,0.1,0.0,True,,,,
A,25,15,125,0.3,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
A,25,15,125,0.3,0.1,0.5,True,,,,
A,25,15,125,0.3,0.1,0.5,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
A,25,15,125,0.3,0.1,1.0,True,,,,
A,25,15,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
A,25,15,125,0.3,1.0,0.0,True,,,,
A,25,15,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
A,25,15,125,0.3,1.0,0.5,True,,,,
A,25,15,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
A,25,15,125,0.3,1.0,1.0,True,761.4354234175539,0.8003595698058031,47.335125316547945,55.98192944236857
A,25,15,125,0.3,1.0,1.0,False,,,,
A,25,15,125,0.5,0.0,0.0,True,,,,
A,25,15,125,0.5,0.0,0.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
A,25,15,125,0.5,0.0,0.5,True,,,,
A,25,15,125,0.5,0.0,0.5,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
A,25,15,125,0.5,0.0,1.0,True,,,,
A,25,15,125,0.5,0.0,1.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
A,25,15,125,0.5,0.1,0.0,True,,,,
A,25,15,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
A,25,15,125,0.5,0.1,0.5,True,,,,
A,25,15,125,0.5,0.1,0.5,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
A,25,15,125,0.5,0.1,1.0,True,,,,
A,25,15,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
A,25,15,125,0.5,1.0,0.0,True,,,,
A,25,15,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
A,25,15,125,0.5,1.0,0.5,True,,,,
A,25,15,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
A,25,15,125,0.5,1.0,1.0,True,2152.8906521421914,0.6680997393028585,28.292516391232212,42.36061119861054
A,25,15,125,0.5,1.0,1.0,False,,,,
A,25,15,125,0.95,0.0,0.0,True,,,,
A,25,15,125,0.95,0.0,0.0,False,,,,
A,25,15,125,0.95,0.0,0.5,True,,,,
