feature_set,window_size,n_components,clipping_threshold,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
D,30,10,125,100,0.1,5,0.8,1.0,0.1,5,3.425600789115175,0.889758161984177,9.159799054970891,13.117606870466929
D,30,10,125,100,0.1,5,0.8,1.0,1.0,1,3.295619061767075,0.8900035831145138,9.145611334167999,13.046328721361117
D,30,10,125,100,0.1,5,0.8,1.0,1.0,5,3.355704071821413,0.8901296551623517,9.135564785550756,13.079115427252635
D,30,10,125,100,0.1,5,0.8,1.0,10.0,1,3.3358645221018435,0.890582562346198,9.143625387854616,13.063887322534208
D,30,10,125,100,0.1,5,0.8,1.0,10.0,5,3.3388608521237684,0.8894516283836481,9.180233266758826,13.114898000623302
D,30,10,125,100,0.1,5,1.0,0.8,0.1,1,3.289066410733189,0.8902132602190171,9.322143680077122,13.15844933150424
D,30,10,125,100,0.1,5,1.0,0.8,0.1,5,3.3017097311377284,0.8898698502496887,9.30782081270487,13.160492874244255
D,30,10,125,100,0.1,5,1.0,0.8,1.0,1,3.338133124947631,0.8900208952418159,9.316559131183862,13.171468083983822
D,30,10,125,100,0.1,5,1.0,0.8,1.0,5,3.3588421251504386,0.890072913840466,9.301448394341723,13.163533284002483
D,30,10,125,100,0.1,5,1.0,0.8,10.0,1,3.348880294676291,0.8898177697307336,9.335385195407534,13.20078880555965
D,30,10,125,100,0.1,5,1.0,0.8,10.0,5,3.338021551014786,0.8901882070174969,9.32684864319739,13.193626769607311
D,30,10,125,100,0.1,5,1.0,1.0,0.1,1,3.4120326852575102,0.8912079290302988,9.11406004762508,13.064728251080172
D,30,10,125,100,0.1,5,1.0,1.0,0.1,5,3.37133790332269,0.8916581640081735,9.080198852477904,13.027952697022807
D,30,10,125,100,0.1,5,1.0,1.0,1.0,1,3.3582641799101394,0.8903776658842221,9.144745219685063,13.08166725280461
D,30,10,125,100,0.1,5,1.0,1.0,1.0,5,3.318694887827673,0.8912390633319116,9.135031742531314,13.06065263365016
D,30,10,125,100,0.1,5,1.0,1.0,10.0,1,3.320734587420943,0.8912464322500092,9.123730723282971,13.059299631914678
D,30,10,125,100,0.1,5,1.0,1.0,10.0,5,3.404223658238338,0.8911200534541146,9.121081388493433,13.08841315381209
D,30,10,125,200,0.05,3,0.8,0.8,0.1,1,3.04556484601977,0.8925554744618122,9.42069753887432,12.959465692294506
D,30,10,125,200,0.05,3,0.8,0.8,0.1,5,3.044056401527444,0.8925370082822681,9.428324792500682,12.960480731370904
D,30,10,125,200,0.05,3,0.8,0.8,1.0,1,3.044030786987079,0.8927309611274655,9.417956043883406,12.94086358023623
D,30,10,125,200,0.05,3,0.8,0.8,1.0,5,3.0480093760372946,0.8928270305455455,9.419216186154035,12.944529718525484
D,30,10,125,200,0.05,3,0.8,0.8,10.0,1,3.053041720972371,0.8927129196559033,9.433904874850978,12.964692446157505
D,30,10,125,200,0.05,3,0.8,0.8,10.0,5,3.0490003629013027,0.8925647454671134,9.430454961792968,12.964758243486136
D,30,10,125,200,0.05,3,0.8,1.0,0.1,1,3.1252574765394927,0.8928994859208395,9.35623953737706,12.959997889051618
D,30,10,125,200,0.05,3,0.8,1.0,0.1,5,3.115662258347266,0.8930890416880815,9.344765347801564,12.949208182009752
D,30,10,125,200,0.05,3,0.8,1.0,1.0,1,3.1228165062546545,0.8930285363744119,9.343558634493018,12.961435436079336
D,30,10,125,200,0.05,3,0.8,1.0,1.0,5,3.124975050050858,0.8929252876429515,9.344501941695398,12.9629273246004
D,30,10,125,200,0.05,3,0.8,1.0,10.0,1,3.1083287990081345,0.8929295399726769,9.341048347738296,12.961425956547552
D,30,10,125,200,0.05,3,0.8,1.0,10.0,5,3.1240514991944854,0.8928363647665979,9.359805177975787,12.977754528476044
D,30,10,125,200,0.05,3,1.0,0.8,0.1,1,3.0609674938169134,0.8927331238052247,9.433479800405987,12.96983913669772
D,30,10,125,200,0.05,3,1.0,0.8,0.1,5,3.0579582330962958,0.892851451946596,9.429990793478483,12.96489879293208
D,30,10,125,200,0.05,3,1.0,0.8,1.0,1,3.0729543516992237,0.8931120215374895,9.442806702090952,12.978695218012149
D,30,10,125,200,0.05,3,1.0,0.8,1.0,5,3.068851679163694,0.8930493255046825,9.446676145606897,12.981117224620913
D,30,10,125,200,0.05,3,1.0,0.8,10.0,1,3.066131757936673,0.8932400108372294,9.439628633192191,12.970781653218097
D,30,10,125,200,0.05,3,1.0,0.8,10.0,5,3.0653784799320354,0.893173204830781,9.44658668832255,12.970577655325314
D,30,10,125,200,0.05,3,1.0,1.0,0.1,1,3.117106765381916,0.8929494160408327,9.354184235831612,12.958435102541651
D,30,10,125,200,0.05,3,1.0,1.0,0.1,5,3.112181433239292,0.8929890435082889,9.360527314305529,12.956692821956926
D,30,10,125,200,0.05,3,1.0,1.0,1.0,1,3.108184029448876,0.8929537170441015,9.356239844521166,12.942623927117538
D,30,10,125,200,0.05,3,1.0,1.0,1.0,5,3.114278660455664,0.8930096553147848,9.356372557570188,12.943273478498966
D,30,10,125,200,0.05,3,1.0,1.0,10.0,1,3.0841973517688013,0.8936222502273669,9.351078937484212,12.931168397566939
D,30,10,125,200,0.05,3,1.0,1.0,10.0,5,3.0881833950577837,0.8933393618191452,9.360434002163089,12.939699015453886
D,30,10,125,200,0.05,5,0.8,0.8,0.1,1,3.313913778610684,0.8901632159228884,9.233185224319216,13.092619372034681
D,30,10,125,200,0.05,5,0.8,0.8,0.1,5,3.3430450151893134,0.8907695568896041,9.228533903518725,13.102968106326605
D,30,10,125,200,0.05,5,0.8,0.8,1.0,1,3.3195676024518854,0.890700866304271,9.214207153347848,13.072066340548691
D,30,10,125,200,0.05,5,0.8,0.8,1.0,5,3.2929768183753376,0.8905587939784695,9.231302047870173,13.08561351697333
D,30,10,125,200,0.05,5,0.8,0.8,10.0,1,3.2639439244014867,0.890733922065519,9.223410200906208,13.066080962777074
D,30,10,125,200,0.05,5,0.8,0.8,10.0,5,3.2757917278725173,0.8909358009729974,9.229671746369636,13.072599386298918
D,30,10,125,200,0.05,5,0.8,1.0,0.1,1,3.379879684095905,0.8907679637028852,9.126181639326225,13.07461961610429
D,30,10,125,200,0.05,5,0.8,1.0,0.1,5,3.350254121700592,0.8904215771378301,9.113159903740183,13.046381665813286
D,30,10,125,200,0.05,5,0.8,1.0,1.0,1,3.3081128943225218,0.8907259957202782,9.099444537998233,13.015035555439482
D,30,10,125,200,0.05,5,0.8,1.0,1.0,5,3.3194318264661624,0.8912728348079405,9.091155525307453,13.024085354829953
D,30,10,125,200,0.05,5,0.8,1.0,10.0,1,3.2960620168296857,0.8909844597202922,9.119139545954583,13.038514842151113
D,30,10,125,200,0.05,5,0.8,1.0,10.0,5,3.307799879314475,0.8912209457579354,9.11096069532734,13.03567345780176
D,30,10,125,200,0.05,5,1.0,0.8,0.1,1,3.3186691064646388,0.8913022343519028,9.231534314353594,13.079776672926041
D,30,10,125,200,0.05,5,1.0,0.8,0.1,5,3.256626804211689,0.8919278433167367,9.21000005206667,13.058461132481776
D,30,10,125,200,0.05,5,1.0,0.8,1.0,1,3.2390677589847385,0.8916963350457143,9.202877535953757,13.043698831956666
D,30,10,125,200,0.05,5,1.0,0.8,1.0,5,3.2554147564795586,0.8918410379468262,9.185679136842177,13.037493777507274
D,30,10,125,200,0.05,5,1.0,0.8,10.0,1,3.2372507466473004,0.8917213459385203,9.228384151891879,13.059821466909915
D,30,10,125,200,0.05,5,1.0,0.8,10.0,5,3.2649565301952577,0.8915535708945159,9.220495032299686,13.055728749214532
D,30,10,125,200,0.05,5,1.0,1.0,0.1,1,3.371401568630818,0.8916606329284974,9.110994476041288,13.040558298308127
D,30,10,125,200,0.05,5,1.0,1.0,0.1,5,3.3391653669001213,0.8915364660449148,9.106268387793037,13.03044574158469
D,30,10,125,200,0.05,5,1.0,1.0,1.0,1,3.37452143958511,0.8915584166943648,9.119653106523284,13.050515930079044
D,30,10,125,200,0.05,5,1.0,1.0,1.0,5,3.3939197266033565,0.8918708239816002,9.10172858250913,13.035497932815755
D,30,10,125,200,0.05,5,1.0,1.0,10.0,1,3.3320638201317307,0.8922035602687991,9.093527523206252,13.035336986714176
D,30,10,125,200,0.05,5,1.0,1.0,10.0,5,3.346950658125725,0.8919692717944738,9.091599033769953,13.027179286252537
D,30,10,125,200,0.1,3,0.8,0.8,0.1,1,3.1239305515337863,0.8907775124666086,9.409782619125583,13.066080867013095
D,30,10,125,200,0.1,3,0.8,0.8,0.1,5,3.1291935261287245,0.8906463370964811,9.413319704310718,13.061698244808914
D,30,10,125,200,0.1,3,0.8,0.8,1.0,1,3.1475784901749284,0.8903856925342645,9.430338007942996,13.086801517761781
D,30,10,125,200,0.1,3,0.8,0.8,1.0,5,3.1639630894499216,0.8901451773232978,9.42904713670589,13.098376035477852
D,30,10,125,200,0.1,3,0.8,0.8,10.0,1,3.1284149113537993,0.890563667681645,9.441446288777893,13.090570201002226
D,30,10,125,200,0.1,3,0.8,0.8,10.0,5,3.1241276274238277,0.8906829371010814,9.424342695030813,13.07368832038743
D,30,10,125,200,0.1,3,0.8,1.0,0.1,1,3.1941196132747143,0.8908447074359875,9.31684096474533,13.040019910057655
D,30,10,125,200,0.1,3,0.8,1.0,0.1,5,3.211195260004817,0.8904794006561125,9.33653480723798,13.062654806969627
D,30,10,125,200,0.1,3,0.8,1.0,1.0,1,3.161074398302381,0.8908170333923984,9.328247749829009,13.042501918683362
D,30,10,125,200,0.1,3,0.8,1.0,1.0,5,3.1774022645681548,0.8906720904798504,9.34449419932538,13.05973675490819
D,30,10,125,200,0.1,3,0.8,1.0,10.0,1,3.147380287541507,0.8909316805644728,9.345592964745048,13.015823213620473
D,30,10,125,200,0.1,3,0.8,1.0,10.0,5,3.167017475880219,0.890610142516253,9.35721399019961,13.039320047874181
D,30,10,125,200,0.1,3,1.0,0.8,0.1,1,3.1445078466994922,0.8909825041642103,9.41181403773994,13.063059480861781
D,30,10,125,200,0.1,3,1.0,0.8,0.1,5,3.166856756360558,0.8909571252062751,9.423721154297011,13.081530882553002
D,30,10,125,200,0.1,3,1.0,0.8,1.0,1,3.18041538035499,0.8909152509979087,9.471705541635657,13.11759651535501
D,30,10,125,200,0.1,3,1.0,0.8,1.0,5,3.1452602274414043,0.8909180191650081,9.467415888624087,13.093156792284555
D,30,10,125,200,0.1,3,1.0,0.8,10.0,1,3.1212056475998637,0.8911090315275045,9.43500623957635,13.079352031411307
D,30,10,125,200,0.1,3,1.0,0.8,10.0,5,3.1149441742689525,0.8911292868479082,9.418495444967116,13.071009649418716
D,30,10,125,200,0.1,3,1.0,1.0,0.1,1,3.154587812889629,0.8914181816994251,9.32204624511925,13.02612700221311
D,30,10,125,200,0.1,3,1.0,1.0,0.1,5,3.142638908681524,0.891227420935568,9.330929285287937,13.024711490578591
D,30,10,125,200,0.1,3,1.0,1.0,1.0,1,3.152252560663043,0.8914982283646855,9.32267654577689,13.00874695137943
D,30,10,125,200,0.1,3,1.0,1.0,1.0,5,3.1134825320071453,0.8918219338351211,9.316152907692375,12.983144136674024
D,30,10,125,200,0.1,3,1.0,1.0,10.0,1,3.113635189698042,0.8919809221007953,9.327685623840264,12.976392259769426
D,30,10,125,200,0.1,3,1.0,1.0,10.0,5,3.1407762095649328,0.8916360689349201,9.334617440199233,13.006845277542416
D,30,10,125,200,0.1,5,0.8,0.8,0.1,1,3.5959605448659238,0.8853572682226185,9.483845975520023,13.428619670552042
D,30,10,125,200,0.1,5,0.8,0.8,0.1,5,3.569734298835729,0.8851584115827791,9.482967074547298,13.433289627454414
D,30,10,125,200,0.1,5,0.8,0.8,1.0,1,3.5814814172563247,0.886065766290469,9.452136054057314,13.38688806910169
D,30,10,125,200,0.1,5,0.8,0.8,1.0,5,3.5429754743633537,0.8852877406653252,9.455511950376456,13.387079614779946
D,30,10,125,200,0.1,5,0.8,0.8,10.0,1,3.4763855944321884,0.8857619007742574,9.445928911633498,13.340229481355262
D,30,10,125,200,0.1,5,0.8,0.8,10.0,5,3.461926746449106,0.8859241236970018,9.457710747942423,13.368391829114376
D,30,10,125,200,0.1,5,0.8,1.0,0.1,1,3.6022928631232487,0.8849162428376754,9.384163189901319,13.391359299119108
D,30,10,125,200,0.1,5,0.8,1.0,0.1,5,3.5838958299959174,0.885591792176981,9.379360475810149,13.378817110263663
D,30,10,125,200,0.1,5,0.8,1.0,1.0,1,3.5162983384772217,0.8858474820882247,9.33690206619826,13.313521514134376
D,30,10,125,200,0.1,5,0.8,1.0,1.0,5,3.5351199464585314,0.8859371281996105,9.328452500598733,13.337410570690224
D,30,10,125,200,0.1,5,0.8,1.0,10.0,1,3.546229089744974,0.8859752285640656,9.33492799886072,13.309694856015302
D,30,10,125,200,0.1,5,0.8,1.0,10.0,5,3.509366256313271,0.885798523297647,9.33654514530696,13.33252508913679
D,30,10,125,200,0.1,5,1.0,0.8,0.1,1,3.4782723204621684,0.8870969238259103,9.411487875204386,13.324000634139443
D,30,10,125,200,0.1,5,1.0,0.8,0.1,5,3.5039820481488952,0.8866775196942893,9.425393356602616,13.34695073999335
D,30,10,125,200,0.1,5,1.0,0.8,1.0,1,3.473780437886024,0.8868487148429797,9.40844233476189,13.324338478157392
D,30,10,125,200,0.1,5,1.0,0.8,1.0,5,3.6057769137374733,0.8869445631686617,9.392859197535424,13.327862930832396
D,30,10,125,200,0.1,5,1.0,0.8,10.0,1,3.510361480689832,0.8871586513683019,9.440987515383632,13.360417977505236
D,30,10,125,200,0.1,5,1.0,0.8,10.0,5,3.5029513483422052,0.8875209865728143,9.375939590998541,13.315078260393914
D,30,10,125,200,0.1,5,1.0,1.0,0.1,1,3.6294693853406286,0.8873446191875795,9.28937302987924,13.28099694200083
D,30,10,125,200,0.1,5,1.0,1.0,0.1,5,3.6050850413410913,0.8877683180126466,9.25392158315686,13.251917073212715
D,30,10,125,200,0.1,5,1.0,1.0,1.0,1,3.5727755126882137,0.887140964419012,9.285016023828305,13.279882652915257
D,30,10,125,200,0.1,5,1.0,1.0,1.0,5,3.5018489894132303,0.8869251392966108,9.325829939912548,13.300181581800112
D,30,10,125,200,0.1,5,1.0,1.0,10.0,1,3.5479097200791614,0.8872419990183961,9.291108966699053,13.298149586010044
D,30,10,125,200,0.1,5,1.0,1.0,10.0,5,3.5771882567115654,0.8872264211922755,9.249050857937647,13.265242895757286
D,30,10,125,300,0.05,3,0.8,0.8,0.1,1,3.0723374847354057,0.8919579238296551,9.39037601583965,12.993404908092142
D,30,10,125,300,0.05,3,0.8,0.8,0.1,5,3.064013649004871,0.8919369619930011,9.382921836508952,12.977827556272057
D,30,10,125,300,0.05,3,0.8,0.8,1.0,1,3.070205009121109,0.8921729694588336,9.375165835717265,12.971679146359358
D,30,10,125,300,0.05,3,0.8,0.8,1.0,5,3.0788220645440534,0.8920834387515532,9.378387231808743,12.978094731540313
D,30,10,125,300,0.05,3,0.8,0.8,10.0,1,3.0835745775294603,0.8922152308670224,9.387988283886227,12.996288758507657
D,30,10,125,300,0.05,3,0.8,0.8,10.0,5,3.072448340028718,0.8922086452920945,9.388198096250573,12.99158415660971
D,30,10,125,300,0.05,3,0.8,1.0,0.1,1,3.137133383181694,0.89182560468746,9.340889749309385,13.00094510426349
D,30,10,125,300,0.05,3,0.8,1.0,0.1,5,3.1465500362231356,0.8919441093308358,9.337941492719562,12.999015892272789
D,30,10,125,300,0.05,3,0.8,1.0,1.0,1,3.1446816429183744,0.8921009891329076,9.323771455809643,12.993598775689637
D,30,10,125,300,0.05,3,0.8,1.0,1.0,5,3.139797573215831,0.8921035656521253,9.3210350601446,12.99237448940357
D,30,10,125,300,0.05,3,0.8,1.0,10.0,1,3.1264881601998944,0.8918647671225195,9.329810636002325,12.999763538148102
D,30,10,125,300,0.05,3,0.8,1.0,10.0,5,3.142784983300305,0.892117717074612,9.332058463652771,13.007819733643899
D,30,10,125,300,0.05,3,1.0,0.8,0.1,1,3.0749279312811724,0.8921455575463622,9.397000431392268,12.996114072431174
D,30,10,125,300,0.05,3,1.0,0.8,0.1,5,3.0763182000292053,0.8921403289914768,9.395250287603368,12.997705390918194
D,30,10,125,300,0.05,3,1.0,0.8,1.0,1,3.0711548210831254,0.8927129881772391,9.392485988774471,12.987631084152635
D,30,10,125,300,0.05,3,1.0,0.8,1.0,5,3.0857339675509925,0.8924673913477827,9.399179851861131,13.001310648536261
D,30,10,125,300,0.05,3,1.0,0.8,10.0,1,3.075176787798049,0.8925877477469337,9.391922290014858,12.992156575440836
D,30,10,125,300,0.05,3,1.0,0.8,10.0,5,3.0793566469857376,0.8925180742802177,9.407731324750008,13.003287435479496
D,30,10,125,300,0.05,3,1.0,1.0,0.1,1,3.1189427831189924,0.892415335299833,9.321186845631184,12.974029366978783
D,30,10,125,300,0.05,3,1.0,1.0,0.1,5,3.12382825347247,0.8924303807646117,9.324803899900141,12.981688751494545
D,30,10,125,300,0.05,3,1.0,1.0,1.0,1,3.1219610352349187,0.8925883980528198,9.326367887505828,12.971274581126053
D,30,10,125,300,0.05,3,1.0,1.0,1.0,5,3.1241638025886824,0.8924872360753247,9.325068369477355,12.963395112375045
D,30,10,125,300,0.05,3,1.0,1.0,10.0,1,3.085168111186166,0.8931442358570264,9.309897324484375,12.948626455661332
D,30,10,125,300,0.05,3,1.0,1.0,10.0,5,3.091768716660256,0.8930288045612652,9.315908005911592,12.953394974109505
D,30,10,125,300,0.05,5,0.8,0.8,0.1,1,3.4515009583109526,0.8880401963458209,9.314609767824788,13.218928369977572
D,30,10,125,300,0.05,5,0.8,0.8,0.1,5,3.464418763125355,0.8888165331629558,9.299528118690896,13.217015449277463
D,30,10,125,300,0.05,5,0.8,0.8,1.0,1,3.4667296698613748,0.8883643503660377,9.308185672488436,13.21531839424224
D,30,10,125,300,0.05,5,0.8,0.8,1.0,5,3.40793890151284,0.8886325942121346,9.290928210341367,13.189706548418183
D,30,10,125,300,0.05,5,0.8,0.8,10.0,1,3.3827244661873856,0.8889996878454415,9.28014002758697,13.16468654496336
D,30,10,125,300,0.05,5,0.8,0.8,10.0,5,3.4134003974044056,0.8891544132048006,9.294438431655305,13.183775567287665
D,30,10,125,300,0.05,5,0.8,1.0,0.1,1,3.5320070822789056,0.8883600587927163,9.227145319678588,13.215038456542834
D,30,10,125,300,0.05,5,0.8,1.0,0.1,5,3.479015475188345,0.8881486262052365,9.221788725530677,13.181329985387862
D,30,10,125,300,0.05,5,0.8,1.0,1.0,1,3.441628183492347,0.8884103142879599,9.192479656230987,13.149859944166579
D,30,10,125,300,0.05,5,0.8,1.0,1.0,5,3.437256921403822,0.8890504825484722,9.196782485073872,13.154744738017666
D,30,10,125,300,0.05,5,0.8,1.0,10.0,1,3.4397015279804313,0.8886023885960489,9.200700180045828,13.16043269997606
D,30,10,125,300,0.05,5,0.8,1.0,10.0,5,3.440284914431591,0.8889126760729354,9.203156267710064,13.165063273213097
D,30,10,125,300,0.05,5,1.0,0.8,0.1,1,3.457357092349801,0.889505038801502,9.294098931641434,13.185188105120698
D,30,10,125,300,0.05,5,1.0,0.8,0.1,5,3.37924379514414,0.8900433946687478,9.277015271836234,13.171693925321014
D,30,10,125,300,0.05,5,1.0,0.8,1.0,1,3.3504695541924208,0.8904599572636206,9.24101505792637,13.13894662887067
D,30,10,125,300,0.05,5,1.0,0.8,1.0,5,3.3868128292999033,0.8902299579623911,9.230307514369741,13.123755439423544
D,30,10,125,300,0.05,5,1.0,0.8,10.0,1,3.361405484605374,0.8898630499214123,9.271446979458174,13.158713192624242
D,30,10,125,300,0.05,5,1.0,0.8,10.0,5,3.4113586071161834,0.8895982020915847,9.27925968051973,13.16563277103072
D,30,10,125,300,0.05,5,1.0,1.0,0.1,1,3.524287840380771,0.889298431199823,9.201379380461152,13.158960744802021
D,30,10,125,300,0.05,5,1.0,1.0,0.1,5,3.4822631538306026,0.8893493590827957,9.202924163890023,13.157528114932521
D,30,10,125,300,0.05,5,1.0,1.0,1.0,1,3.529839436887704,0.8893399581321049,9.203613031665551,13.1717661312564
D,30,10,125,300,0.05,5,1.0,1.0,1.0,5,3.5655625742725485,0.889446593979961,9.192488647609057,13.158167432024285
D,30,10,125,300,0.05,5,1.0,1.0,10.0,1,3.4451301192344452,0.8901935194650876,9.168012231894204,13.14593825361668
D,30,10,125,300,0.05,5,1.0,1.0,10.0,5,3.4841932503823267,0.8900634174064439,9.161241897718813,13.136113207271936
D,30,10,125,300,0.1,3,0.8,0.8,0.1,1,3.1964056176696936,0.8893045613950903,9.44272677297153,13.153743641041919
D,30,10,125,300,0.1,3,0.8,0.8,0.1,5,3.2153694919393816,0.8890327287002446,9.442465708176886,13.141600663871571
D,30,10,125,300,0.1,3,0.8,0.8,1.0,1,3.179684110697901,0.8893046072334645,9.432528772066124,13.139212845077799
D,30,10,125,300,0.1,3,0.8,0.8,1.0,5,3.2221088129007,0.8889412357273532,9.44111436319479,13.160205754537282
D,30,10,125,300,0.1,3,0.8,0.8,10.0,1,3.15572260889007,0.8894704784616057,9.449268879610308,13.137319950599652
D,30,10,125,300,0.1,3,0.8,0.8,10.0,5,3.1931156194282555,0.8894378384772079,9.434072042685392,13.14921650658859
D,30,10,125,300,0.1,3,0.8,1.0,0.1,1,3.2775685690748952,0.889529772022061,9.340825486785974,13.105888898654161
D,30,10,125,300,0.1,3,0.8,1.0,0.1,5,3.307924592509741,0.8891476090960007,9.36432951233244,13.130784573895976
D,30,10,125,300,0.1,3,0.8,1.0,1.0,1,3.233219662529385,0.8895074678021638,9.352262123242989,13.109823285713935
D,30,10,125,300,0.1,3,0.8,1.0,1.0,5,3.266386342634835,0.889348946917081,9.37248556611097,13.127629639454446
D,30,10,125,300,0.1,3,0.8,1.0,10.0,1,3.222877912483675,0.8894545954993791,9.37612046816962,13.095371591418914
D,30,10,125,300,0.1,3,0.8,1.0,10.0,5,3.247142243023595,0.8893363626735493,9.367198693099734,13.104114974773713
D,30,10,125,300,0.1,3,1.0,0.8,0.1,1,3.229007680943559,0.8898982722868307,9.431439045657129,13.141735910868722
D,30,10,125,300,0.1,3,1.0,0.8,0.1,5,3.2404706882388745,0.8897433302144112,9.420125980186407,13.128297566068102
D,30,10,125,300,0.1,3,1.0,0.8,1.0,1,3.2264494268871884,0.890259672740273,9.44406875903599,13.151456613933297
D,30,10,125,300,0.1,3,1.0,0.8,1.0,5,3.18918665125095,0.8899485251310238,9.460313343200182,13.151245836327822
D,30,10,125,300,0.1,3,1.0,0.8,10.0,1,3.18861257944891,0.8900161619881416,9.448386868154758,13.138482826823331
D,30,10,125,300,0.1,3,1.0,0.8,10.0,5,3.1859849294788667,0.8901737148194899,9.433819415140087,13.141385171038939
D,30,10,125,300,0.1,3,1.0,1.0,0.1,1,3.2306657962939545,0.8902565595680716,9.333163925343333,13.087781592831334
D,30,10,125,300,0.1,3,1.0,1.0,0.1,5,3.200244761266082,0.8899920438799362,9.346550400776154,13.09049630038316
D,30,10,125,300,0.1,3,1.0,1.0,1.0,1,3.2305977692558043,0.8899042946093972,9.3610150651049,13.096063453925996
D,30,10,125,300,0.1,3,1.0,1.0,1.0,5,3.1972061049674725,0.8901998888529208,9.352743897264666,13.067788955680442
D,30,10,125,300,0.1,3,1.0,1.0,10.0,1,3.170540727314719,0.8908638360457815,9.313420193588954,13.024906024248867
D,30,10,125,300,0.1,3,1.0,1.0,10.0,5,3.213417669991312,0.890699287364672,9.338605767524502,13.059567434436127
D,30,10,125,300,0.1,5,0.8,0.8,0.1,1,3.742697605346941,0.8833817527890618,9.578704735954016,13.554721150292176
D,30,10,125,300,0.1,5,0.8,0.8,0.1,5,3.670407159969409,0.8836466068508597,9.574511473124362,13.550130034021317
D,30,10,125,300,0.1,5,0.8,0.8,1.0,1,3.6831055909098573,0.8841867642065276,9.533964809098524,13.492923037237134
D,30,10,125,300,0.1,5,0.8,0.8,1.0,5,3.642555709487921,0.8836365703591156,9.530248798172252,13.486220833124866
D,30,10,125,300,0.1,5,0.8,0.8,10.0,1,3.6065503130249743,0.8839765072726861,9.519435326547596,13.465464297543232
D,30,10,125,300,0.1,5,0.8,0.8,10.0,5,3.5978528614341707,0.8836702427411444,9.561331827968477,13.507071388662158
D,30,10,125,300,0.1,5,0.8,1.0,0.1,1,3.7458993595674803,0.8828409557100152,9.509926070941214,13.551412218936118
D,30,10,125,300,0.1,5,0.8,1.0,0.1,5,3.7906916896009477,0.8830053274382601,9.509900072241088,13.563816975439943
D,30,10,125,300,0.1,5,0.8,1.0,1.0,1,3.6653609909678577,0.8837636977073993,9.424618371754638,13.447497228174365
D,30,10,125,300,0.1,5,0.8,1.0,1.0,5,3.6369000094548385,0.8841227374560583,9.42904527335864,13.470165061165773
D,30,10,125,300,0.1,5,0.8,1.0,10.0,1,3.6539805820327977,0.8838910419181998,9.437877151117068,13.438534608945028
D,30,10,125,300,0.1,5,0.8,1.0,10.0,5,3.640728926088348,0.8838642906527298,9.443830058191487,13.466390054829299
D,30,10,125,300,0.1,5,1.0,0.8,0.1,1,3.582548584717012,0.8850565989685732,9.494424966674464,13.44412035223022
D,30,10,125,300,0.1,5,1.0,0.8,0.1,5,3.676557990379746,0.8843949837090935,9.535216830583991,13.499748842790027
D,30,10,125,300,0.1,5,1.0,0.8,1.0,1,3.5732961775578227,0.8852085596543159,9.479186916627794,13.42298574935403
D,30,10,125,300,0.1,5,1.0,0.8,1.0,5,3.705480797364808,0.8848873639977848,9.479217394331538,13.440052301083478
D,30,10,125,300,0.1,5,1.0,0.8,10.0,1,3.598591041556804,0.885337710742974,9.522667276533099,13.479773641660902
D,30,10,125,300,0.1,5,1.0,0.8,10.0,5,3.6257795526307754,0.8853114012122767,9.46613947065472,13.441179704482314
D,30,10,125,300,0.1,5,1.0,1.0,0.1,1,3.778818623355952,0.8849768531318192,9.42391556284559,13.45016901813238
D,30,10,125,300,0.1,5,1.0,1.0,0.1,5,3.7401790757074984,0.885233975087506,9.395138771456967,13.424055592012348
D,30,10,125,300,0.1,5,1.0,1.0,1.0,1,3.7107558868509742,0.884757740637961,9.423967140482269,13.454159932762423
D,30,10,125,300,0.1,5,1.0,1.0,1.0,5,3.626034940243963,0.8850709109868493,9.423986414514484,13.434509997604028
D,30,10,125,300,0.1,5,1.0,1.0,10.0,1,3.694644562103227,0.8850737325051176,9.387686553901593,13.429311339144112
D,30,10,125,300,0.1,5,1.0,1.0,10.0,5,3.683341997160169,0.885032517928898,9.364070868651458,13.419088240424662
D,30,15,115,100,0.05,3,0.8,0.8,0.1,1,2.1109725694563455,0.9072246709810254,7.857983849851939,11.020360158830098
D,30,15,115,100,0.05,3,0.8,0.8,0.1,5,2.111030395851262,0.9071812173521512,7.85805609450266,11.020585125465983
D,30,15,115,100,0.05,3,0.8,0.8,1.0,1,2.116092972595095,0.9074850175978882,7.8617882105424854,11.02652188801362
D,30,15,115,100,0.05,3,0.8,0.8,1.0,5,2.1151183514673577,0.9073809303496804,7.864559900181365,11.027525936802938
D,30,15,115,100,0.05,3,0.8,0.8,10.0,1,2.114916427546587,0.9073590519149157,7.8712360954381095,11.024347557089758
D,30,15,115,100,0.05,3,0.8,0.8,10.0,5,2.1149366856903606,0.9073592300325919,7.8713776243667315,11.024413430427263
D,30,15,115,100,0.05,3,0.8,1.0,0.1,1,2.1162902806934407,0.9082821417831916,7.711680889106653,10.95953370673149
D,30,15,115,100,0.05,3,0.8,1.0,0.1,5,2.1157938929904883,0.9082795910295364,7.711234171849894,10.95894622069988
D,30,15,115,100,0.05,3,0.8,1.0,1.0,1,2.1179825527853575,0.9083332991576931,7.712548339801994,10.960701915663723
D,30,15,115,100,0.05,3,0.8,1.0,1.0,5,2.117841106234928,0.9082749746400717,7.712266453999035,10.960783269780395
